  -6.13462977,      +107.95501596,        -1.06341403,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 -12.19669729,      +104.37197632,        -1.06097517,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 -33.83015819,      +102.63927040,        -1.05365305,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 -30.39914256,       +93.89631709,        -1.05517980,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 -36.39640143,       +83.47835889,        -1.05287370,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
  -6.20460955,       +93.97607039,        -1.06360048,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
  +5.97550415,       +93.90539965,        -1.06833503,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +17.95897996,       +86.94585630,        -1.07318233,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +36.11435167,      +160.20520777,        -1.07941917,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +48.19426510,       +83.47186764,        -1.08483284,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +66.29361991,       +86.97303513,        -1.09171021,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +78.42331649,       +93.87115892,        -1.09610675,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +96.56357110,       +97.40560232,        -1.10187389,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+108.60402613,       +97.39663179,        -1.10545856,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+120.66942904,      +104.41804729,        -1.10927295,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+114.62991220,      +107.86728756,        -1.10715657,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+126.74919492,       +86.92909814,        -1.11167889,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+132.70672669,       +83.35479569,        -1.11309509,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+108.62829503,       +76.50412660,        -1.10563297,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +60.29533877,      +160.20263865,        -1.08868606,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +84.47940933,       +76.44702637,        -1.09820021,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +42.17362015,       +72.97601014,        -1.08232938,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +24.05547444,       +76.46954469,        -1.07548395,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
  +5.89520592,       +73.00529407,        -1.06818902,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
  -0.17935220,       +76.51658470,        -1.06568831,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
